stamp,Albania,Algeria,American Samoa,Andorra,Anguilla,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Barbados,Belarus,Belgium,Bermuda,Bosnia and Herzegovina,Botswana,Brazil,British Virgin Islands,Brunei Darussalam,Bulgaria,Cabo Verde,Canada,Cayman Islands,Chile,"China, Hong Kong SAR","China, Macao SAR",Cook Islands,Costa Rica,Croatia,Cuba,Curaçao,Cyprus,Czechia,Denmark,Egypt,El Salvador,Estonia,Falkland Islands (Malvinas),Faroe Islands,Fiji,Finland,France,French Guiana,French Polynesia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Guadeloupe,Guam,Guatemala,Guernsey,Guyana,Hungary,Iceland,Iran (Islamic Republic of),Ireland,Isle of Man,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kuwait,Kyrgyzstan,Latvia,Lebanon,Libya,Liechtenstein,Lithuania,Luxembourg,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritius,Mayotte,Mexico,Mongolia,Montenegro,Montserrat,Morocco,Netherlands,New Caledonia,New Zealand,Niue,Norfolk Island,North Macedonia,Norway,Oman,Pakistan,Palau,Panama,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Republic of Korea,Republic of Moldova,Reunion,Romania,Russian Federation,Saint Helena ex. dep.,Saint Helena: Ascension,Saint Kitts and Nevis,Saint Lucia,Saint Pierre and Miquelon,Saint Vincent and the Grenadines,Saint-Martin (French part),Samoa,San Marino,Sao Tome and Principe,Serbia,Seychelles,Singapore,Slovakia,Slovenia,South Africa,Spain,Sri Lanka,State of Palestine,Suriname,Sweden,Switzerland,Tajikistan,Thailand,Tonga,Trinidad and Tobago,Tunisia,Turkey,Turks and Caicos Islands,Ukraine,United Arab Emirates,United Kingdom of Great Britain and Northern Ireland,United States Virgin Islands,United States of America,Uruguay,Uzbekistan,Venezuela (Bolivarian Republic of)
Dec-15,,83458.53883,92,52,16,139,,,127,24372,6798,,,1821,,9647,10182,54,,,233240,21,556,5009,,30499,55,19984,5210,574,,6457,3169,11575,196,780,9045,4634,427435,,1087,,52,,4280,64500,,,,59510,,,7403,66,,294,33699,,,7768,297,,5428,,15629,41348,,84299,,,33198,5002,12651,1769,,,32,2484,529,,43697,540,,401,,1124,,174419,6738,566,7,,13902,331,6012,,,1769,4152,,,24,6531,,155671,28657,7379,2793,2245,31910,3012,,15647,,,,,,,205,,,,,7711,141,3700,4605,1559,,34970,28689,,986,8412,6971,,,,,,,41,33557,,64041,,335722,4041,71774,
Jan-16,2517,90053.23401,90,,12,95,,4009,106,24896,6980,12717,,1812,,10028,10170,52,,,242824,28,544,5508,,30579,54,20197,4988,544,,5894,3013,9873,201,764,9211,4738,241102,,1120,,54,,4416,62600,,,4962,62421,,,7924,84,,312,32299,,,8025,331,,5318,71,15453,39563,,82292,,,32883,4896,13004,1832,,,28,2512,515,,42912,560,,393,,1071,,165993,6304,600,6,,13990,,4869,,,1972,4856,,,27,6628,,151403,31001,7049,2453,2265,39405,3102,,16942,,5,,,,,180,,,,,5360,123,3310,4580,1702,77100,34333,,,943,9677,7193,,,,,,114009,43,31568,,63427,,316707,4194,43848,
Feb-16,2274,80817.96625,92,,19,91,,2218,124,24910,6596,14898,,1588,,9355,9511,46,,,237725,17,485,5181,,29305,46,19094,4706,547,,5489,2793,8560,141,669,8670,4738,206922,,1066,,46,,4094,57900,,,4449,60080,,,6884,59,,277,30738,,,7463,315,,4951,56,14157,36161,,76765,,,30670,4371,12022,1616,,,27,2329,442,,39531,524,,329,,1035,,155252,6155,618,4,,13342,,4719,,,1714,4648,,,19,5609,,123376,29247,6528,2299,2122,34830,3091,,15259,,4,,,,,126,,,,,4832,115,3104,4432,1529,73158,31959,,,792,9349,6791,,,,,,100387,35,30785,,60888,,306015,3879,50713,
Mar-16,2372,82052.30397,80,,13,96,,2352,118,26738,7128,11396,,1620,,10123,10133,52,,,263755,22,552,5389,,32079,56,21495,4951,573,,5838,3148,9125,140,777,9496,4981,206371,,1279,,49,,4533,59700,,,4493,63259,,,7257,62,,286,33616,,,7833,339,,5287,69,14962,37671,,81208,,,32271,4693,12674,1920,,,28,2604,481,,40525,582,,350,,1120,,167288,6682,555,7,,14107,,5004,,,1760,5036,,,19,5885,,128577,32280,6980,2381,2089,38131,3147,,16408,,2,,,,,135,,,,,5143,125,3513,4648,1684,81159,34140,,,875,10246,7361,,,,,,104805,40,35325,,64087,,328526,4223,53609,
Apr-16,2269,72627.94827,85,,6,76,,2344,116,25323,6772,13678,,1648,,9593,9768,52,,,253823,25,566,5155,,31607,48,19414,4826,521,,5615,2796,8172,145,678,9018,4853,190807,,1192,,50,,4458,57300,,,4304,60100,,,6976,74,,266,32807,,,7096,290,,5237,70,14026,33089,,79753,,,31885,4636,12714,1872,,,17,2517,506,,42721,628,,336,,1195,,160353,6259,565,2,,13823,,4788,,,1878,5209,,,16,5785,,135228,31130,6919,2232,2094,35147,2921,,15163,,2,,,,,171,,,,,4908,147,3370,4551,1630,77746,31613,,,832,10130,6830,,,,,,101623,34,30852,,63032,,313485,4040,51452,
May-16,2456,83774.59685,118,,7,80,,2507,109,25700,7265,12585,,1697,,9673,10344,53,,,258810,17,559,5324,,32632,60,19321,4889,584,,5870,2794,8292,135,668,9366,5157,186982,,1287,,64,,4622,62400,,,4306,64584,,,7124,67,,280,34291,,,7193,346,,5257,50,14542,37012,,80905,,,34516,5055,13497,1954,,,49,2768,483,,43363,585,,341,,1190,,161348,6816,538,5,,14513,,4923,,,1894,5377,,,18,6179,,141449,30353,7464,2378,2247,34341,2905,,15660,,3,,,,,136,,,,,4879,171,3412,4533,1716,78639,33288,,,825,10758,7490,,,,,,103657,53,31018,,66029,,327631,3895,56446,
Jun-16,2640,94697.28575,87,,8,76,,2565,79,25445,7414,11999,,1637,,10178,10433,36,,,242426,14,552,5444,,32331,52,19120,4881,534,,5473,3044,8167,124,761,9696,5173,199622,,1237,,53,,4507,62800,,,4648,66739,,,7512,61,,291,32461,,,7757,327,,5414,81,14267,38172,,80546,,,35194,4775,13992,1971,,,28,2547,514,,43654,532,,341,,1164,,159594,6651,609,3,,14539,,4848,,,1954,5224,,,17,6079,,135161,31627,7343,2349,2310,32849,3098,,16363,,3,,,,,106,,,,,5019,160,3496,4669,1710,76826,34054,,,717,10262,7489,,,,,,117538,34,31206,,65407,,332324,3878,61822,
Jul-16,2999,103567.5392,80,,11,75,,3007,82,25211,8006,14243,,1662,,10602,10793,49,,,237487,21,491,5939,,34151,56,19132,4722,644,,5555,3287,9239,109,798,10481,5767,238147,,1269,,71,,4619,67300,,,5165,73034,,,8475,65,,284,32313,,,8546,357,,5450,57,15298,42573,,85027,,,36334,4833,14683,1951,,,26,2847,595,,42405,518,,343,,1116,,170261,6949,740,1,,15683,,5019,,,2099,5475,,,19,6217,,141496,33993,7513,2189,2212,33920,3305,,18103,,3,,,,,99,,,,,6062,142,3449,5309,1898,74597,35653,,,715,10455,7981,,,,,,119616,36,36437,,68139,,342728,4051,65923,
Aug-16,2946,103697.6327,87,,10,106,,4533,93,25382,7891,14934,,1792,,10544,10555,65,,,228057,21,583,5925,,34359,45,19214,5171,607,,5828,3477,10502,154,872,10083,5767,246771,,1294,,67,,4727,65100,,,5353,73180,,,8379,88,,319,32618,,,8646,388,,5372,71,16540,43359,,84977,,,35832,4983,14737,1950,,,46,2688,527,,43869,565,,382,,1067,,180490,6944,712,2,,15603,,5208,,,2089,5192,,,14,6341,,147845,33894,7596,2477,2137,33897,3093,,18017,,4,,,,,145,,,,,6276,137,3489,5380,1862,76754,36041,,,757,10121,7749,,,,,,124204,43,36945,,65826,,357830,3892,76984,
Sep-16,3141,93479.21527,74,,11,103,,4659,110,25603,8039,13224,,1791,,10086,10488,44,,,222093,24,554,5817,,34013,63,19489,5408,635,,6116,3679,11115,170,932,9820,5523,225842,,1135,,54,,4604,63600,,,4846,72116,,,8731,75,,275,33990,,,8730,403,,5676,55,15890,44307,,84863,,,34644,5034,14039,1770,,,31,2712,488,,43663,543,,449,,1021,,188758,6560,729,5,,15163,,4986,,,2165,4777,,,18,6593,,164038,35223,8053,2600,2138,34375,3613,,19003,,2,,,,,159,,,,,6101,140,3684,5397,1852,77856,35996,,,909,10020,7880,,,,,,113708,60,35360,,67024,,345552,3841,71620,
Oct-16,2882,92678.86242,89,,11,83,,4421,106,25035,7465,13603,,1928,,9425,10249,47,,,211093,27,525,5274,,32046,69,18297,5397,630,,6060,3283,11362,163,930,9359,5345,235212,,1077,,61,,4411,64500,,,4839,68389,,,8362,72,,297,33026,,,8506,359,,5381,50,15525,42752,,83250,,,32777,5361,12854,1817,,,40,2476,538,,42506,601,,420,,989,,182628,6575,660,5,,14539,,5019,,,2029,4600,,,19,6621,,161580,32125,7509,2289,2530,31592,3191,,17021,,3,,,,,150,,,,,5964,118,3549,4877,1676,68991,35533,,,858,9365,7354,,,,,,107233,43,32696,,65386,,330958,3815,64219,
Nov-16,2580,85028.11025,64,,16,105,,4125,114,23783,6946,13287,,1779,,9112,9443,41,,,196938,27,525,4952,,30157,59,18294,5519,693,,6213,3126,11502,154,801,8670,4893,219130,,1103,,49,,3984,60600,,,4647,63281,,,7794,64,,263,31555,,,7742,296,,5175,75,15274,39367,,77963,,,31117,5050,11711,1649,,,29,2310,468,,41822,553,,399,,938,,167550,6305,636,3,,13529,,4962,,,1727,4338,,,15,6530,,153525,30779,7114,2345,2342,30366,3151,,16351,,3,,,,,163,,,,,5410,145,3465,4581,1545,68362,33181,,,848,8537,6798,,,,,,104175,45,33292,,62416,,319389,3578,61148,
Dec-16,2657,84347.87386,67,,11,93,,3852,102,23820,7173,12900,,1760,,9060,10009,54,,,208049,26,501,5076,,29843,52,18682,5398,634,,6053,3097,10963,153,805,8793,4679,203265,,994,,57,,3839,61200,,,4557,64954,,,7480,59,,283,30668,,,7824,283,,5318,53,15471,39412,,79429,,,32571,5110,12233,1666,,,29,2313,493,,41232,565,,393,,1042,,168842,5994,607,3,,13689,,5082,,,1721,4158,,,12,6717,,147611,30605,7058,2352,2330,27390,2777,,15719,,1,,,,,159,,,,,4780,122,3410,4600,1541,75187,32943,,,839,8505,6967,,,,,,98816,52,31553,,62725,,324730,3772,68386,
Jan-17,2423,,75,,11,77,60363,3081,72,24998,7040,12179,,1840,,9032,9903,57,,3821,223936,32,541,5614,866,30283,52,19283,5030,558,,5435,3048,9788,156,775,9202,4910,233380,,1037,,60,,4152,60500,,299,4616,63808,,,7332,69,,287,30943,,,8089,322,,5216,72,15645,38503,,79311,,,31932,5048,12335,1683,,,25,2390,533,,40163,550,,353,,1055,,166657,5502,628,,,14100,,4614,,,1780,4658,7692,,17,6559,,139730,34435,7179,2153,2339,34834,2973,,16608,,1,,,,,129,,,23,,5301,110,3384,4791,1626,76930,32541,,,790,9491,7078,,,,1501,18103,114452,44,30514,,62462,,313786,3619,44803,
Feb-17,2169,,90,,16,80,56361,2591,76,23100,6723,12469,,1467,,7908,9227,25,,3586,220800,20,487,4850,767,28234,39,17131,4486,478,,5046,2742,8584,121,648,8584,4742,185010,,1055,,38,,3814,55000,,306,3977,58973,,,6797,62,,257,27610,,,7209,278,,4752,49,13824,34333,,71877,,,28759,4158,10891,1581,,,25,2179,469,,36719,511,,334,,1044,,146578,4771,578,,,12575,,4515,,,1713,4314,6681,,20,5488,,113504,31259,6513,1864,2046,30499,2654,,15165,,3,,,,,111,,,22,,4840,94,3020,4509,1503,71712,29647,,,674,9110,6610,,,,1174,14897,95121,36,29105,,56945,,289054,3519,48047,
Mar-17,2324,,100,,12,82,66873,2864,97,26002,7148,10319,,1551,,8679,9692,47,,4044,264513,21,495,5244,780,31274,56,19387,4870,524,,5808,2917,8462,128,682,9457,4870,187610,,1075,,62,,4180,58700,,348,4295,63332,,,7154,91,,283,31876,,,7810,352,,5145,59,15142,36387,,78139,,,30968,4561,11918,1768,,,21,2400,516,,42599,598,,369,,1181,,163353,6369,564,,,13696,,5418,,,1816,4704,7223,,20,6407,,125981,33971,7005,2054,2242,33196,2900,,16356,,9,,,,,119,,,12,,5263,137,3389,4792,1639,82499,32706,,,816,9997,7184,,,,1278,15648,101229,42,31478,,62967,,319625,3913,52596,
Apr-17,2231,,79,,14,72,60902,2617,99,24071,7038,12029,,1554,,8004,9537,35,,3727,250096,12,548,4962,798,30628,54,17881,4414,525,,5751,2682,7769,92,638,9216,4798,194295,,1121,,58,,4062,57200,,351,3921,61376,,,6418,69,,277,30987,,,7122,327,,4815,54,13942,34079,,76307,,,30853,4743,12000,1746,,,27,2272,485,,43288,573,,312,,1185,,156152,6148,544,,,13413,,4419,,,1749,4880,7234,,15,6109,,130572,32186,7000,1939,2220,30337,2396,,14923,,5,,,,,110,,,17,,4816,147,3121,4469,1628,76963,30600,,,668,9945,7059,,,,1208,14975,95623,29,25810,,60677,,300116,3706,48623,
May-17,2541,,91,,14,69,61838,2972,111,25162,7459,11221,,1726,,8775,10237,40,,3727,266619,16,528,5621,724,32291,48,18622,4548,538,,5825,2986,8135,121,737,9924,5285,216613,,1176,,48,,4338,62100,,356,4359,67802,,,7427,71,,272,32381,,,7925,334,,5064,66,14606,38462,,79967,,,33322,4896,13128,1762,,,27,2511,557,,43179,582,,362,,1265,,162486,6353,591,,,14367,,5358,,,1846,5139,7612,,21,6519,,136371,34700,7622,2048,2398,30303,2945,,17333,,1,,,,,111,,,21,,5311,177,3182,4975,1733,78866,32602,,,773,10571,7604,,,,1226,18493,105685,33,30231,,64619,,322456,3921,58326,
Jun-17,2711,,66,,4,89,58659,3046,94,24678,7498,10668,,1594,,8979,9928,39,,3615,251839,22,490,5562,648,32086,51,18316,4549,533,,5528,2956,8012,139,778,9897,5193,194517,,1204,,56,,4421,60000,,315,4585,66179,,,7708,68,,259,31607,,,7792,345,,5326,67,14830,37526,,77142,,,33883,4933,13101,1788,,,26,2488,541,,41430,581,,348,,1102,,159531,6393,647,,,14012,,4485,,,1909,5101,7033,,19,6160,,131054,33958,7224,1993,2275,28892,3001,,17197,,3,,,,,102,,,15,,5347,145,3137,4843,1751,77217,31933,,,743,9895,7369,,,,1209,18615,115191,36,29683,,62651,,323920,3581,59412,
Jul-17,2814,,85,,8,68,56892,3286,75,24612,7941,13495,,1766,,9186,10338,50,,3556,245760,21,602,5907,759,33474,50,18331,4389,551,,5778,3314,9036,97,802,10305,5401,264296,,1262,,56,,4615,65200,,337,5066,71806,,,8033,64,,282,32644,,,8515,356,,5324,69,15710,40921,,80688,,,35278,5260,14537,1957,,,37,2668,552,,42946,547,,360,,1240,,169500,6709,667,,,15043,,4848,,,1953,5248,7868,,18,6432,,141016,35996,7521,1942,2400,29418,2989,,18877,,5,,,,,86,,,29,,5877,152,3323,5224,1884,77062,33861,,,745,10503,7802,,,,1174,17497,122170,47,32612,,65527,,334924,3446,66379,
Aug-17,2827,,85,,18,82,57370,3597,115,25359,7840,13015,,1889,,9267,10765,73,,3515,240659,20,591,5695,857,33634,62,18242,4626,571,,5702,3195,11157,120,851,10277,5559,237289,,1294,,61,,4559,64700,,326,4911,71472,,,7797,83,,306,32887,,,8537,379,,5384,64,16168,40619,,83057,,,34727,5135,14493,1893,,,30,2534,523,,43666,623,,371,,1173,,181661,6319,637,,,15459,,6024,,,1895,5046,8102,,14,6554,,148223,35528,7165,2103,2394,30135,3142,,18330,,4,,,,,110,,,15,,5878,137,3417,5287,1893,77195,33889,,,786,10147,7659,,,,1371,19339,121614,56,34429,,65545,,352151,3581,76345,
Sep-17,2898,,96,,20,111,55525,3602,124,24761,7495,12064,,1774,,8623,10260,58,,3476,233353,13,483,5543,911,32740,46,18052,4904,569,,6053,3304,11043,141,837,9817,5399,221016,,1251,,67,,4204,61700,,293,4550,69607,,,8183,85,,300,33514,,,8395,367,,5383,63,15700,39958,,81942,,,33290,5075,13569,1769,,,30,2546,485,,44140,559,,358,,1171,,184074,6176,634,,,14825,,4401,,,1765,4790,7645,,25,6585,,162612,35775,7514,2088,2268,30085,3062,,18605,,1,,,,,148,,,20,,5641,130,3423,5093,1765,79308,33566,,,942,9555,7508,,,,1588,17017,109988,73,31047,,65274,,337175,3653,69134,
Oct-17,2803,,59,,7,133,54920,3675,105,24678,7361,12576,,1822,,8196,10447,44,,3494,228288,19,597,5233,980,31826,66,17971,5016,599,,6074,3216,11325,133,880,9546,5401,226896,,1119,,52,,4275,63900,,315,4603,66666,,,7804,58,,244,33822,,,8087,355,,5276,82,16482,41222,,81124,,,33176,5326,13432,1752,,,32,2314,539,,44981,570,,393,,1039,,180544,6447,728,,,14635,,5925,,,1828,4586,8126,,17,6586,,161167,33401,7309,2189,2428,27857,2991,,17240,,1,,,,,163,,,19,,5806,153,3483,4828,1753,71336,34904,,,1005,9381,7447,,,,1645,16868,107696,51,31463,,65034,,329869,3528,67136,
Nov-17,2538,,84,,7,134,54740,3272,106,23402,7043,11967,,1881,,8006,9513,52,,3219,222734,30,553,4845,928,30233,51,17572,4851,533,,6049,3105,10811,146,823,8954,4983,198440,,1076,,47,,3878,60800,,297,4275,62085,,,7214,75,,234,31469,,,7459,349,,5140,67,15847,38227,,77076,,,31549,5094,12151,1559,,,25,2193,481,,43281,520,,386,,954,,164982,6608,590,,,13998,,5319,,,1774,4215,7754,,20,6452,,157952,31052,7045,2158,2487,27068,2714,,15926,,0,,,,,186,,,16,,5519,139,3418,4566,1548,70056,33175,,,951,8580,7001,,,,1614,15808,103431,63,30081,,62332,,316511,3325,59014,
Dec-17,2590,,91,,14,111,55256,3097,128,23236,7047,12039,,1717,,7901,9843,56,,3500,225869,22,537,4879,813,29588,50,18398,4865,550,,5767,3091,10849,154,778,9226,4856,198078,,1114,,51,,3823,60900,,278,4135,61795,,,6686,58,,291,31924,,,7706,307,,4999,41,15752,37914,,79435,,,32523,4943,12065,1570,,,33,2201,493,,42293,509,,373,,976,,165064,6533,624,,,13713,,4287,,,1726,3952,7401,,15,6315,,152436,29721,7057,1864,2409,25147,2296,,15591,,3,,,,,164,,,19,,5295,130,3318,4592,1518,74355,31841,,,892,8241,7060,,,,1581,15764,98855,45,27534,,60721,,315913,3244,65704,
Jan-18,2468,,69,40,5,80,60291,3031,86,25296,7219,11938,,1699,,8348,9805,41,,4842,246346,,567,5491,863,30428,55,18971,4926,547,,5717,3128,10291,152,793,9471,5061,217968,7657,1140,,53,,4088,59800,,302,4550,65402,,,7492,57,378,282,32679,,,8148,317,120946,5169,69,16036,37935,,78180,,,32275,4909,15252,1609,,,29,2401,545,,42725,541,,373,,1037,674,164957,6271,611,4,82814,14111,,5292,,,1888,4471,7611,,25,6513,,144172,34430,7169,1778,2435,32198,3106,1098,18270,,3,,,,1,138,49,,27,,5497,142,3316,4791,1628,82607,31614,,12725,890,9378,7254,,,,1589,17402,107187,53,30206,8325,62288,131,314808,3533,45084,
Feb-18,2029,,66,31,9,83,54306,2541,64,23147,6529,11393,,1429,,7229,8649,35,,4551,227370,,474,4655,703,27578,50,17229,4165,420,,4854,2819,8582,116,628,8497,4660,171625,6745,1061,,41,,3657,52800,,267,3961,58489,,,6391,50,344,234,28397,,,7171,282,102665,4562,51,13847,32663,,69567,,,28842,4017,13981,1492,,,29,2102,455,,35021,535,,325,,1003,681,141628,5746,555,3,47998,12269,,4371,,,1562,4185,6275,,12,5526,,113912,28999,6182,1576,2037,27575,2576,1080,15391,,2,,,,6,103,37,,17,,4792,90,2915,4313,1464,74256,28086,,10740,721,8722,6512,,,,1242,14269,89647,43,26237,6871,54311,86,284250,3281,50143,
Mar-18,2160,,93,36,14,77,61283,2725,88,25485,6967,9623,,1584,,8000,9660,47,,4909,261937,,531,5185,768,31011,45,19006,4248,447,,5423,2982,8475,157,702,9484,5065,188535,7513,1227,,58,,3974,56400,,351,4118,63639,,,6924,64,347,261,31924,,,7488,367,109977,5123,56,15076,34459,,74890,,,31608,4626,13280,1637,,,23,2371,513,,42482,577,,387,,1135,918,155728,6654,538,2,50089,13415,,5160,,,1702,4590,7329,,32,6146,,122777,32695,6796,1585,2287,29987,2857,1130,16454,,1,,,,4,112,47,,17,,5032,141,3367,4794,1611,84219,30206,,11005,783,10077,7169,,,,1392,15319,100905,25,28164,7592,59748,121,316044,3467,51887,
Apr-18,1970,,93,49,6,75,58350,2400,72,23887,6790,11586,,1647,,7675,9467,38,,4569,259763,,478,4943,754,30280,52,18279,4190,437,,5404,2660,7947,121,691,9321,5011,176564,7464,1217,,58,,3989,55400,,323,3686,62141,,,6094,83,308,244,31104,,,7018,322,120051,4720,51,14241,31902,,74412,,,31841,4368,12494,1646,,,28,2307,439,,41680,521,,321,,1117,1031,152993,6639,531,2,46033,13417,,4842,,,1672,4805,7057,,18,5971,,131205,31664,6720,1609,2238,27734,2751,1212,15268,,0,,,,3,103,51,,22,,4618,145,3110,4572,1525,79117,29302,,10163,699,10227,7014,,,,1268,14971,94360,39,25395,7251,58590,84,298394,3316,52958,
May-18,2275,,85,50,7,79,59771,2747,76,25134,7386,11113,,1598,,7699,10245,46,,4584,264988,,520,5453,674,32707,49,19186,4469,505,,5576,2793,8061,122,792,9685,5291,194600,7649,1288,,76,,4113,61300,,351,3848,67393,,,6903,64,292,252,31907,,,7431,331,114444,5167,72,14655,35607,,78741,,,34252,4623,14944,1684,,,36,2498,548,,43469,608,,326,,1147,995,157984,6475,613,3,51515,14619,,5052,,,1758,4943,7000,,12,6201,,136028,32598,7525,1633,2479,27949,2859,1194,16642,,5,,,,0,106,47,,16,,5151,155,3200,4654,1680,81159,30906,,10940,696,10498,7494,,,,1312,17382,104301,26,27811,7986,62955,84,320622,3558,62338,
Jun-18,2500,,71,49,10,73,56716,2817,82,24223,7217,10513,,1475,,8028,10056,44,,4568,242071,,500,5353,608,31646,53,18474,4334,499,,5484,3041,8083,125,744,10073,5326,200647,7331,1314,,49,,4051,60300,,326,4272,68305,,,7263,75,310,288,30153,,,7893,356,122262,5019,54,14528,35954,,75906,,,34091,4540,11839,1750,,,40,2463,538,,41444,489,,382,,1088,850,151851,6525,600,5,55672,14192,,4800,,,1819,4941,6208,,19,5991,,130015,32939,7057,1675,2280,26357,2920,1154,17188,,2,,,,1,101,58,,28,,5271,139,3117,4846,1680,78894,30380,,11659,712,10154,7521,,,,1246,19134,109868,31,26474,7617,61225,80,314816,3161,61938,
Jul-18,2842,,78,54,7,70,57496,3391,83,24628,7874,12507,,1700,,8540,10650,45,,4358,244566,,517,5755,701,33129,48,18075,4271,542,,5625,3444,9207,117,825,10464,5638,228840,7547,1372,,63,,4222,64800,,349,4666,73589,,,8187,75,358,256,31871,,,8626,379,120187,5291,69,16086,39782,,79999,,,35773,4982,13257,1807,,,34,2563,580,,42355,528,,352,,1119,856,163493,6638,721,5,54498,15297,,4866,,,1957,5050,7687,,24,6385,,140002,35641,7354,1766,2368,27033,3227,1180,19026,,3,,,,1,118,42,,20,,6142,165,3172,5374,1811,79663,32342,,13479,760,10431,8071,,,,1300,19196,117404,27,31461,7869,63344,85,329009,3287,71717,
Aug-18,2671,,77,47,11,89,57421,3631,108,24927,7588,11850,,1684,,8276,10608,44,,4583,240321,,500,5651,838,33428,60,18580,4499,508,,5908,3268,11138,152,923,10319,5457,209658,8054,1286,,56,,4351,63900,,310,4943,71466,,,7662,70,383,253,32820,,,8293,389,119833,5193,66,16807,39334,,80755,,,35919,4737,16017,1697,,,31,2403,539,,42653,574,,415,,1175,688,172200,6729,642,4,58389,15132,,4785,,,1874,5087,8138,,25,6635,,142942,33866,7864,1990,2330,27381,3133,1081,17723,,2,,,,2,143,60,,22,,5818,147,3279,5261,1774,81634,32860,,13987,821,10418,8054,,,,1471,18329,116122,36,30797,7846,63120,85,344750,3356,80383,
Sep-18,2700,,71,49,8,85,53142,3272,99,24095,7430,12848,,1744,,7959,9927,43,,4484,233493,,525,5181,887,32203,59,18336,4570,502,,6212,3371,11306,150,801,9828,5243,214677,8448,1206,,62,,3944,61900,,293,4366,70165,,,7789,68,404,250,34723,,,8239,411,121486,5243,62,15797,38420,,77562,,,35477,4894,13366,1635,,,34,2463,555,,42948,554,,408,,1099,707,177156,6284,652,5,54137,14955,,4635,,,1973,4714,8050,,23,6969,,156820,34051,7849,1993,2405,26066,3086,1073,18470,,2,,,,3,155,59,,16,,5502,137,3390,5247,1690,83899,31224,,12800,913,9624,7644,,,,1448,16228,106510,52,28549,8399,62485,119,322772,3386,76936,
Oct-18,2601,,58,36,17,97,54425,3695,78,25062,7182,12994,,1861,,7887,10283,59,,4190,232700,,528,5128,913,31504,52,19055,4619,478,,6399,3268,11614,161,916,9538,5213,207851,8632,1185,,59,,3915,63600,,288,4689,67115,,,7763,73,389,287,34192,,,8255,368,111138,5179,76,16216,38494,,78692,,,34143,4991,15359,1506,,,33,2336,527,,44045,577,,379,,1032,725,172800,6554,660,6,50725,14424,,4863,,,1843,4539,8314,,21,7127,,155713,32178,7868,2055,2484,26474,3086,1063,17438,,2,,,,2,160,45,,18,,5720,147,3513,4793,1671,76749,32874,,12581,940,9401,7365,,,,1464,15736,107153,43,30970,8724,63029,113,326778,3352,77294,
Nov-18,2266,,82,52,11,114,52422,3324,103,23834,6647,11316,,1636,,7482,9472,38,,4159,222722,,505,4685,749,29533,54,17870,4783,533,,5968,3099,10965,164,812,8666,4755,183130,7746,1032,,56,,3719,59900,,337,4057,60129,,,7198,71,355,284,31757,,,7523,365,106641,5228,58,15401,35520,,74540,,,31376,4675,17244,1436,,,27,2116,501,,41790,520,,403,,946,774,155849,6444,559,2,50194,13581,,5154,,,1672,3971,7718,,19,6642,,148371,29475,7339,1997,2380,25301,2410,1015,15289,,2,,,,5,132,55,,13,,5246,141,3372,4451,1560,73810,30546,,11582,962,8549,6962,,,,1346,,99728,40,26539,8241,60108,102,308703,3139,65434,
Dec-18,2452,,78,50,9,105,54152,3000,89,23450,6706,11301,,1683,,6919,9497,50,,4226,223574,,554,4717,773,28882,63,18670,4642,507,,5909,3072,10664,143,702,8690,4756,188267,7384,1039,,53,,3554,59800,,279,3982,59690,,,6774,69,381,284,31736,,,7382,341,118619,5128,33,15680,39677,,75156,,,32202,4759,15536,1415,,,34,2126,534,,41333,540,,373,,1082,691,155294,6568,582,4,20972,13113,,4200,,,1613,3824,7684,,26,6757,,146163,29642,7297,1836,2346,22767,2526,1084,15585,,2,,,,4,153,59,,19,,5186,101,3288,4543,1491,79637,30487,,11673,912,8353,6791,,,,1139,,95662,39,23271,8584,59715,107,310766,3303,72408,
Jan-19,2393,,68,,6,101,,,99,24423,7061,12369,,1639,,7727,,48,,4783.381898,,,560,5437,,30117,50,,4610,501,,5682,3119,10015,162,743,9403,4929,204952,,1032,,46,,3867,59900,,340,4270,63275,,,7201,77,,,32017,,,7782,349,105870,5166,76,15522,36712,,72864,,,32690,4592,15142,1462,,,29,2264,502,,40816,526,,355,,1014,,,6001,561,6,,14192,,5565,,,1779,4629,7339,,,6510,,146841,32578,7266,1861,2422,30271,2882,,17669,,5,,,,2,129,49,,17,,5631,145,3235,4781,1656,82656,30858,,11957,1012,9620,7246,,,,,,103798,43,27801,8144,59825,,310872,3342,51425,
Feb-19,1776,,60,,13,82,,,77,22885,6363,11031,,1408,,6669,,40,,4240.509925,,,395,4690,,27428,42,,3950,463,,4888,2722,8480,107,644,8390,4505,155753,,1046,,50,,3288,51800,,311,3539,57184,,,6073,67,,,28498,,,6925,330,95799,4436,55,13433,30663,,64376,,,28262,3716,13767,1393,,,27,2017,445,,34243,449,,328,,1004,,,5824,507,6,,12149,,4545,,,1430,4227,6359,,,5578,,116981,28079,6404,1592,2052,25710,2386,,15098,,2,,,,2,99,49,,17,,4785,103,2894,4216,1325,75720,27324,,9753,756,8821,6398,,,,,,85297,32,23695,7017,53662,,279963,2965,53094,
